,Mood,Valence,Arousal,Activity,Screen,Calls,SMS,Communication,Entertainment,Finance,Games,Office,Social,Travel,Utilities,Weather
12,6.722641509433961,0.8097484276729561,0.25062893081761006,0.09588534713526146,941.0719245379829,2.150943396226415,1.7169811320754718,251.36735849056603,212.68226415094335,14.19998113207547,3.0751509433962263,0.0,63.58043396226415,3.3089056603773583,0.6072830188679246,0.17415094339622642
13,7.205952380952381,0.9339285714285713,0.5642857142857143,0.12691578885276955,4533.427214430912,1.0535714285714286,0.5,2037.9167142857145,1120.9296964285716,1.4577142857142857,141.55787500000002,68.91203571428572,959.4166071428572,524.6373750000001,11.013517857142858,0.0
14,6.815217391304348,0.842391304347826,-0.3246376811594203,0.10743968707334535,2916.2142173518305,6.065217391304348,0.32608695652173914,2408.4441086956517,31.921369565217386,0.0,12.828565217391304,0.0,777.7066521739132,12.169195652173913,1.2390217391304348,0.0
15,6.981914893617021,0.5113475177304965,0.20425531914893613,0.05213147605806639,941.3423617190506,0.48936170212765956,0.723404255319149,357.7392127659574,43.9905744680851,2.6615106382978726,161.866914893617,0.0,193.26102127659578,1.9879574468085106,1.8857234042553186,0.0
16,7.141025641025641,0.9987179487179488,0.06538461538461537,0.3798865319301771,11525.467769164305,1.1538461538461537,0.2564102564102564,5512.987615384616,1706.39917948718,0.0,675.676358974359,549.1112564102565,988.2984871794874,127.79020512820513,10.141897435897436,0.0
17,7.014545454545455,0.7666666666666668,-0.08060606060606058,0.07220614039404313,4376.175127332861,3.6545454545454548,0.9818181818181818,2346.642563636364,34.34543636363637,0.0,0.0,16.881527272727276,296.71374545454546,24.898872727272725,8.082945454545454,0.0
18,6.872222222222222,0.275,-0.16500000000000004,0.09478975989819402,8419.90196659565,5.5,2.1666666666666665,4807.070433333333,265.2894333333333,8.629100000000001,260.7589,61.856500000000004,1151.4445999999998,147.15493333333333,0.13743333333333335,19.043833333333335
19,6.947794117647058,0.4411764705882353,0.20588235294117646,0.09857371935734591,4424.919411897659,1.338235294117647,0.5441176470588235,1469.3151029411765,90.74407352941176,0.0,0.0,1.9555735294117644,1967.5315882352943,18.558602941176474,4.042132352941176,13.843132352941177
20,7.389285714285713,0.5972222222222222,0.19206349206349205,0.10576146367625375,4263.112142699106,2.3333333333333335,0.7619047619047619,1917.7488571428573,9.857714285714286,0.0,140.32380952380953,1.1632619047619048,975.0473571428573,232.42935714285713,0.5031428571428571,16.154595238095236
21,7.103508771929825,0.6421052631578948,-0.2885964912280702,0.08401266061709403,8544.16210524032,0.6842105263157895,0.3157894736842105,2204.6658947368423,364.2499210526316,44.99086842105263,213.01973684210526,0.6122105263157894,2079.8368157894733,138.47818421052634,265.75465789473685,41.41463157894737
22,7.557936507936508,0.6301587301587301,-0.10555555555555554,0.1286353282305496,7685.851119109562,0.7619047619047619,2.2857142857142856,2853.977142857143,286.6099523809524,3.853619047619047,0.0,1838.9400952380952,3385.972166666667,122.13749999999999,2.6621904761904767,0.0
23,7.7822695035461,1.0056737588652482,-0.8400709219858158,0.14861743137898897,13308.602021384746,1.7446808510638299,0.3617021276595745,5161.188893617021,3573.182319148936,35.962255319148944,548.4430638297872,27.563851063829787,1744.447021276596,34.63678723404256,57.2724680851064,12.821085106382979
24,6.995348837209303,0.8573643410852715,0.5193798449612403,0.18406342326545125,5229.273302211318,2.0232558139534884,0.6511627906976745,1489.485395348837,202.59630232558138,34.090372093023255,0.0,45.88290697674418,117.66627906976743,21.125511627906977,269.43669767441867,0.0
25,7.553153153153152,0.40045045045045047,-0.2810810810810811,0.09454065775990862,4896.597729463835,5.675675675675675,0.9459459459459459,2312.3046486486487,1245.231,0.0,0.0,4.043027027027026,150.43708108108106,91.02756756756757,12.853756756756757,0.6062432432432432
26,6.570155038759691,0.46666666666666673,-0.39496124031007757,0.08232454579069728,10664.05688358462,4.255813953488372,0.6976744186046512,1340.8512558139535,715.6626976744187,0.07223255813953489,0.0,11.359046511627906,4737.064069767442,60.65548837209302,54.60041860465116,0.0
