,Participant,Day,Mood,Valence,Arousal,Activity,Screen,Calls,SMS,Communication,Entertainment,Finance,Games,Office,Social,Travel,Utilities,Weather
11,1.0,32.0,0.7323206134573913,0.17013451147925412,-0.5235008701135869,-0.984047872611203,-1.2576897398412907,-0.8773657165994412,-0.5092920079978712,-1.3447237628065338,0.3546828848010199,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,-1.0167500176364774,-0.42508206399891957,-0.9636383125268967,-0.14744195615489714
12,1.0,33.0,0.564966956249139,-0.34761295870581554,0.4960243051076253,-0.49859745694141705,0.046896650921516264,1.5723088584603846,-0.5092920079978712,-0.07887273438732792,0.5435664846837361,-0.3131847673817876,0.44213572628801384,-0.3278375293854201,-0.2041439255337408,0.1648652584078249,-0.14327524510675874,-0.14744195615489714
13,1.0,34.0,-1.7779842446664036,-2.418602839446094,0.9038343751961102,0.5882160933184373,0.9989110433149211,-0.4690866207561369,-0.5092920079978712,0.1605105642304905,-0.07262625046757432,1.6521620356070992,3.150438947180819,2.0099252605439473,2.330188024961152,4.7692474229801025,1.3224794646659763,-0.14744195615489714
14,1.0,35.0,-0.9412159586251385,-0.11750297195689577,1.1757077552551,0.21353511128427363,1.7453510732022963,0.755750666773776,-0.5092920079978712,0.4192672765952144,0.19197899199790308,0.4880599790542915,-0.3129108546637483,1.9616710106370843,1.2233705392659624,-0.42508206399891957,0.4818182429926301,-0.14744195615489714
15,1.0,36.0,-1.1085696158333909,-2.418602839446094,-1.950836115423284,-0.9807491422933944,1.7530791069103435,0.755750666773776,-0.5092920079978712,2.7782813987606483,0.1498902605430956,-0.17747651360936811,-0.3129108546637483,-0.3278375293854201,1.0347758875056485,-0.3636941622742835,-0.274588469038522,-0.14744195615489714
16,1.0,37.0,-1.4432769302498973,-1.0379429189525748,0.9038343751961102,0.7751655593405394,0.14368026420197236,-0.060807524912832596,0.5787409181793991,-0.03212155951868092,0.3627630413070692,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,0.30111479632516625,0.08398841901167392,-0.5325123839853041,-0.14744195615489714
17,1.0,38.0,-0.4391549870003799,-0.34761295870581554,-0.3195958350693445,0.6008907240629299,-1.4686717988468938,-0.8773657165994412,-0.5092920079978712,-1.1605619574954174,-0.8800225634219757,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,-0.8824413023299157,0.1795479113515015,-0.5789463195607826,-0.14744195615489714
18,1.0,39.0,-0.9412159586251385,-0.6927779388291951,-1.0332634577241933,-0.636840098280264,-0.7325266566426166,0.755750666773776,-0.5092920079978712,-0.6991928684275028,-0.7862377521221828,-0.47324205916774953,1.3750260520965945,-0.3278375293854201,-0.9111188504783092,-0.42508206399891957,-0.9257080444874781,-0.14744195615489714
19,1.0,40.0,-0.9412159586251385,-1.5556903891376443,-0.8633425951873243,-0.9482804099349733,-0.3081556892567529,-0.4690866207561369,-0.5092920079978712,0.5557196069521156,-0.5663331199737303,-0.29427895759211375,-0.3129108546637483,0.1050337098157931,-0.11844168974668477,-0.23126396761467513,-0.16470849351228445,-0.14744195615489714
20,1.0,41.0,-0.7738623014168862,-1.2680529057014946,-0.3195958350693445,-0.38928581142391117,0.629174476202523,-0.4690866207561369,-0.5092920079978712,1.2217406767036372,1.9883145436693723,-0.3990193940566784,-0.3129108546637483,-0.3278375293854201,0.691920233777897,-0.42508206399891957,-0.9739066222325258,-0.14744195615489714
21,1.0,42.0,0.564966956249139,1.0330469617877034,-1.1352159752463145,0.6322182684796389,0.3539657584668555,0.755750666773776,-0.5092920079978712,0.18609974955402142,-0.14866179232402676,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,0.809540907628172,-0.42508206399891957,1.6073165573502728,-0.14744195615489714
22,1.0,43.0,0.564966956249139,0.34271700154094414,-0.3195958350693445,-0.30685173594866166,-0.40631370253149873,1.980587954303689,-0.5092920079978712,-0.22046078756691806,0.6281526089119305,-0.47324205916774953,-0.29728645398319653,0.25908293552789846,-0.3249993070162563,-0.42508206399891957,0.6550202565874403,-0.14744195615489714
23,1.0,44.0,-0.10444767258387361,0.34271700154094414,-1.950836115423284,-0.28365675337143176,-0.18677593764642966,-0.8773657165994412,-0.5092920079978712,-0.7052021693242645,0.7273523942053053,-0.10818883517025785,-0.3129108546637483,-0.3278375293854201,-0.7219774101694153,-0.31494929868914107,-0.12256216147854362,-0.14744195615489714
24,1.0,45.0,0.3139364704367589,0.17013451147925412,-1.0332634577241933,-0.4590681394361513,0.031551713193586246,-0.8773657165994412,-0.5092920079978712,0.3172641712527731,0.9053222832218921,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,-0.9502925406145213,-0.4088970449455371,0.5343807331299912,-0.14744195615489714
25,1.0,46.0,1.5690888994986563,1.0330469617877034,-2.0527886329454055,-1.7791691680264694,-1.7067488886033042,-0.8773657165994412,-0.5092920079978712,-1.4080173810972685,-0.7336295875951541,-0.15350380712662762,-0.3129108546637483,-0.3278375293854201,-1.1082361222414283,-0.42508206399891957,-1.1462835463804835,-0.14744195615489714
26,1.0,47.0,0.23025964183263267,-0.34761295870581554,-1.950836115423284,-0.19521328725701764,1.1436720023417422,-0.4690866207561369,0.5787409181793991,0.28312465225810934,4.356584725081164,-0.1266950351901108,-0.3129108546637483,-0.3278375293854201,0.8752345292908054,-0.33145280648954895,3.556316140607987,-0.14744195615489714
27,1.0,48.0,-1.1085696158333909,0.34271700154094414,0.4960243051076253,-0.05408782861582559,0.3587701817825516,2.388867050146993,0.5787409181793991,0.20089629196887232,-0.14548726382028884,-0.4226390472476355,-0.3129108546637483,-0.3278375293854201,1.909891038819741,-0.3981778075203989,0.18813409294468333,-0.14744195615489714
28,1.0,49.0,0.23025964183263267,-0.6927779388291951,2.0253120679394434,0.5353259626160184,0.16919968495902377,-0.8773657165994412,0.5787409181793991,-0.12833187577151262,-0.5835823504123506,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,0.182040599147259,-0.42508206399891957,-0.07992936052238082,-0.14744195615489714
29,1.0,50.0,-0.7738623014168862,-0.34761295870581554,-0.3195958350693445,-0.8066471769354703,0.6144312059931704,-0.060807524912832596,-0.5092920079978712,1.9672272278140002,-0.8242889435930258,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,0.3155050894209001,-0.42508206399891957,-0.9091633318219754,-0.14744195615489714
30,1.0,51.0,-0.4391549870003799,0.34271700154094414,-1.1352159752463145,0.03480320425647957,0.3419145637973684,-0.4690866207561369,-0.5092920079978712,-0.0760423916329666,-0.2894646535921605,-0.010924593137193534,-0.3129108546637483,-0.3278375293854201,0.23772922682739406,-0.2195956980645622,-0.7233417420631637,-0.14744195615489714
31,1.0,52.0,1.23438158508215,1.0330469617877034,0.08821423501914036,0.15720364428586034,0.30668836613585204,-0.4690866207561369,-0.5092920079978712,-0.8960877644957445,-0.5475896951487557,-0.10222960598147497,0.11619213815321765,-0.3278375293854201,-0.8594542018403631,-0.010435451836234911,0.3121502830401195,-0.14744195615489714
32,1.0,53.0,0.3139364704367589,0.17013451147925412,-0.013738282502980837,-0.40086667960942124,-0.5762328680557481,-0.060807524912832596,1.6667738443566695,-0.1880426943317253,-0.32911410848079703,-0.43209389199572407,-0.3129108546637483,-0.3278375293854201,0.40521413124296574,-0.42508206399891957,-0.5690309382890674,-0.14744195615489714
33,1.0,54.0,0.8996742706656438,1.0330469617877034,-0.013738282502980837,0.21635652234343933,-1.3808101008535174,-0.060807524912832596,-0.5092920079978712,-1.1232409700765318,-0.88128239096517,-0.34417974263516415,-0.3129108546637483,-0.3278375293854201,-0.8372666765650659,-0.2054277744090073,-0.14052335718286277,-0.14744195615489714
34,1.0,55.0,0.564966956249139,1.0330469617877034,0.9038343751961102,-0.012884947437612492,0.6985879999518037,-0.060807524912832596,-0.5092920079978712,1.8127112232508487,-0.013078458331894551,-0.32405570500351255,-0.3129108546637483,-0.3278375293854201,-0.15475916532888193,-0.42508206399891957,0.8721570909013661,-0.14744195615489714
35,1.0,56.0,0.8996742706656438,1.0330469617877034,0.9038343751961102,-1.054494121827585,0.5282498251480954,-0.4690866207561369,-0.5092920079978712,1.0494471700619499,-0.6506831851793917,-0.4032094770800414,-0.3129108546637483,-0.3278375293854201,-0.7702053966106952,-0.42508206399891957,0.03146725340905406,-0.14744195615489714
36,1.0,57.0,0.8996742706656438,1.0330469617877034,-0.3195958350693445,-0.9430123369998974,1.8752041201916407,-0.4690866207561369,-0.5092920079978712,1.2890727108755966,2.8331317112781753,0.34125188497646336,-0.3129108546637483,-0.3278375293854201,0.7148736751733793,-0.2604201647287291,2.269477069616939,-0.14744195615489714
37,1.0,58.0,0.23025964183263267,0.34271700154094414,0.08821423501914036,0.3755094720339258,0.4281089659905074,-0.060807524912832596,0.5787409181793991,0.5319124079370137,-0.3939753438476797,-0.39149276344063755,-0.3129108546637483,-0.3278375293854201,0.3983119561975728,-0.22139081645688724,0.5133099517647017,-0.14744195615489714
38,1.0,59.0,0.8996742706656438,1.0330469617877034,0.08821423501914036,2.7602563187569027,0.6971162059268883,0.3474715709304717,3.84283969671121,-0.9464198563835474,-0.8384059500122332,-0.3674541019473441,-0.3129108546637483,-0.3278375293854201,0.4949499629562305,1.0894220057323518,0.3596859276457879,-0.14744195615489714
39,1.0,60.0,0.7323206134573913,1.0330469617877034,0.4960243051076253,-1.4060533528688097,-1.0476771637248765,-0.8773657165994412,-0.5092920079978712,-0.9892072962551763,0.3331448257415448,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,-1.1130665457007438,-0.42508206399891957,-0.8585133322521745,-0.14744195615489714
40,1.0,61.0,0.8996742706656438,0.34271700154094414,-1.1352159752463145,-1.6509855272866472,-0.1366546705054859,-0.060807524912832596,-0.5092920079978712,-0.27820950709797004,0.36547983529041206,1.3318030305254804,-0.3129108546637483,-0.3278375293854201,0.5331125064297415,-0.42508206399891957,0.6669721303089027,-0.14744195615489714
41,1.0,62.0,-0.10444767258387361,1.0330469617877034,-0.013738282502980837,0.23261617451606512,-0.66011067984795,-0.8773657165994412,-0.5092920079978712,-0.5489204952845282,0.37740546942159126,-0.47324205916774953,4.604644262268546,-0.3278375293854201,-0.8492788516266487,-0.29002353291183885,0.8112101658069701,-0.14744195615489714
42,1.0,63.0,1.23438158508215,0.17013451147925412,-0.3195958350693445,1.3274882245715933,-0.42780713982214,-0.4690866207561369,-0.5092920079978712,-0.6380439721684827,-0.51747905538569,0.9817332330430139,-0.3129108546637483,-0.3278375293854201,-1.0706863116640646,0.45252493813279027,-0.6107146479161916,-0.14744195615489714
43,1.0,64.0,1.5690888994986563,1.0330469617877034,-0.3195958350693445,-1.2567320660235968,0.7033474724218002,1.980587954303689,3.84283969671121,0.8181680025213938,-0.546242720367852,4.652253720921974,-0.3129108546637483,0.3831472183246222,2.246984805178786,-0.42508206399891957,0.13937273742663814,-0.14744195615489714
44,1.0,65.0,0.8996742706656438,1.0330469617877034,0.08821423501914036,-0.34362660541447054,0.6269245986324924,-0.8773657165994412,-0.5092920079978712,0.7348605348339035,-0.6460626894014299,3.6770662131252885,-0.3129108546637483,-0.3278375293854201,-0.6021379837916108,-0.42508206399891957,-1.0934253594471404,-0.14744195615489714
45,1.0,66.0,1.5690888994986563,1.0330469617877034,0.08821423501914036,-0.4705891860331857,-0.6043241379783663,-0.8773657165994412,0.5787409181793991,-0.32766080385146124,1.392219822931119,0.6763654138894254,-0.3129108546637483,-0.3278375293854201,-0.9907040611081973,0.036987200890044404,-0.5472352228433055,-0.14744195615489714
46,1.0,67.0,1.5690888994986563,1.0330469617877034,-0.5235008701135869,0.9905999536728025,-1.014029251485492,-0.8773657165994412,-0.5092920079978712,-0.6910513969081361,-0.15912284520787934,-0.47324205916774953,-0.3129108546637483,-0.3278375293854201,-0.7921325790971585,-0.42508206399891957,-1.1462835463804835,-0.14744195615489714
47,2.0,0.0,-0.46100157168748773,-0.47406479745904295,0.7754997733547012,,0.2443502040365677,-0.6087886398560812,0.0,1.0546319589053068,-0.7021073087117913,,,,-0.30615689913377153,-0.5475989537029795,-0.23848185996827073,
48,2.0,1.0,0.02765055962551498,0.50101831437143,1.6348373600450459,-0.9270429314064355,1.8685149174638058,-0.6087886398560812,-0.6535161308899218,2.11523159054729,4.320668478834722,,,,-0.4368678034527627,-0.5475989537029795,-0.23848185996827073,
49,2.0,2.0,1.7281599765947588,1.0860681814697137,1.806704877383115,-0.4371001914301798,0.12381368345926887,1.519611953749288,0.0,1.6610898871587136,-0.7009650082944462,,,,-0.254957649377419,-0.5475989537029795,-0.23848185996827073,
50,2.0,3.0,0.08628881538307494,0.30600169200533545,1.462969842706977,0.47908806306470414,1.2577280813630243,-0.4152976768010477,0.0,0.6239295518559547,-0.4787326388974643,,,,-0.5287296361241789,1.4786630160977055,-0.23848185996827073,
51,2.0,4.0,0.6140331172011165,0.9885598702866664,-0.08383781333564336,-0.2508980551396015,0.07681180543002394,0.5521571384741202,0.0,0.2803410614742769,-0.578158384297571,,,,-0.3893338429829032,-0.5475989537029795,-0.23848185996827073,
52,2.0,5.0,0.9072243959889174,0.9885598702866664,-0.5135066066808157,0.2312975643555637,2.1762488976609498,0.5521571384741202,0.0,0.8268892505797358,0.06746732381733678,,,,0.037295514579673464,1.0325542013664692,-0.23848185996827073,
53,2.0,6.0,-0.26554071916228583,-1.449147909289516,-0.9431754000259881,1.7217832638871986,1.0744637939393642,3.454521584299623,0.0,0.04582001449548122,0.4889513001316788,,,,0.071645747266433,2.241244751532536,-0.23848185996827073,
54,2.0,7.0,-0.5587319979500867,-0.47406479745904295,-0.9431754000259881,0.041377289578021524,0.12877409492613132,0.16517521236405303,0.0,0.03622771825889242,-0.08077466101512513,,,,-0.3221241171466956,3.9652885329553245,-0.23848185996827073,
55,2.0,8.0,-0.3828172306774057,-0.8640980421912322,1.1192348080308392,-1.0408549411664854,-0.41554829127674453,-0.4152976768010477,-0.6535161308899218,0.9462282213600192,0.2175813545243226,,,,-0.2209551449979118,-0.5475989537029795,-0.23848185996827073,
56,2.0,9.0,1.200415674776718,0.9885598702866664,-1.3728441933711604,-0.33200227863707843,0.16240609378616971,-0.028315750690980548,-0.6535161308899218,0.7727875198838509,0.06743622670978645,,,,-0.3613009518398627,-0.5475989537029795,-0.23848185996827073,
57,2.0,10.0,0.5553948614435567,0.30600169200533545,-1.2869104347021258,0.27251560859496204,0.6048892753507304,-0.4152976768010477,-0.6535161308899218,0.574916232734954,0.7050430273577409,,,,1.9905669412347706,-0.5475989537029795,-0.23848185996827073,
58,2.0,11.0,0.6140331172011165,0.50101831437143,0.7754997733547012,-0.34786468872416293,0.505208664891535,-0.8022796029111148,-0.6535161308899218,0.9344771344918881,0.13210162529024347,,,,-0.47290842829343827,-0.5475989537029795,3.8484939282532333,
59,2.0,12.0,0.08628881538307494,0.6960349367375245,-0.25570533067371226,-0.03579644657110368,-0.04390915618530837,0.16517521236405303,0.6535161308899218,-0.42547246926464083,0.5816808017059687,,,,3.912542820237154,-0.5475989537029795,-0.23848185996827073,
60,2.0,13.0,0.6140331172011165,0.013476758456193505,-0.5135066066808157,1.592433464751791,0.09006830063754973,-0.6087886398560812,-0.6535161308899218,0.2703412265532009,1.3189476126309083,,,,0.2632906301730383,1.2445817337137246,-0.23848185996827073,
61,2.0,14.0,0.32084183841331576,0.9885598702866664,-0.9431754000259881,-0.22362273724169007,-0.05396189891830493,0.5521571384741202,0.0,-0.5297022344166189,1.7653486646549998,,,,-0.07104930536422778,-0.5475989537029795,-0.23848185996827073,
62,2.0,15.0,0.5553948614435567,0.30600169200533545,-0.5994403653498502,-1.0384892606986396,0.20465671522289008,1.3261209906942544,0.6535161308899218,0.5341414051538831,-0.14946402531258196,,,,2.7835338936890532,-0.5475989537029795,-0.23848185996827073,
63,2.0,16.0,0.7899478844737975,1.0860681814697137,0.4317647386785634,-0.032345003820326845,-0.25147130622895536,-0.9957705659661483,0.0,-0.3653251932834482,-0.7257742806980216,,,,-0.2903011538317847,0.6856676124201005,-0.23848185996827073,
64,2.0,17.0,-0.3828172306774057,-0.8640980421912322,-0.25570533067371226,0.512332883284035,0.8564312086688485,-0.9957705659661483,-0.6535161308899218,0.8920775860219948,1.23226131562388,,,,-0.07936816438940447,-0.5475989537029795,-0.23848185996827073,
65,2.0,18.0,-1.1451145555256883,-0.47406479745904295,0.34583098000952894,0.5445911963215001,0.8349509204227181,-0.9957705659661483,-0.6535161308899218,1.3989842932213377,0.25235621332749575,,,,-0.40460227683771244,0.5895428435090123,-0.23848185996827073,
66,2.0,19.0,-0.3828172306774057,-0.08403155272685377,-1.2869104347021258,-0.36290766564840676,-0.14160078126829764,-0.4152976768010477,-0.6535161308899218,0.7888445440526484,0.7933235694118439,,,,-0.3731586534943496,-0.5475989537029795,-0.23848185996827073,
67,2.0,20.0,0.7899478844737975,0.6960349367375245,0.7754997733547012,0.5390060836955953,2.766973810058966,0.3586661754190866,0.0,0.4008855704964811,0.7617206155787947,,,,-0.17801319470994972,0.8388291737070718,-0.23848185996827073,
68,2.0,21.0,-2.611070949464692,-2.9117725770352254,-0.9431754000259881,-0.4778353687658118,-0.14265181092378962,-0.2218067137460141,-0.6535161308899218,-0.4416226451327502,0.3978761646790608,,,,0.04315365510520282,-0.5475989537029795,-0.23848185996827073,
69,2.0,22.0,0.08628881538307494,0.6960349367375245,0.7754997733547012,-1.227632173062076,0.6966139475460561,-0.9957705659661483,-0.6535161308899218,1.5276485253668506,0.6444472035853575,,,,2.7328770335411425,-0.5475989537029795,-0.23848185996827073,
70,2.0,23.0,-0.5587319979500867,0.50101831437143,0.34583098000952894,-0.032435477548119956,-0.010057806477022691,0.5521571384741202,0.0,0.36688209519118614,-0.4842451194958689,,,,0.4502969172872053,-0.5475989537029795,-0.23848185996827073,
71,2.0,24.0,0.6140331172011165,0.013476758456193505,-0.08383781333564336,-0.1729042639838337,0.508435589980474,0.9391390645841873,0.0,0.3588788116920174,0.4149920126747087,,,,-0.11859990355213783,-0.5475989537029795,-0.23848185996827073,
72,2.0,25.0,0.6140331172011165,0.9885598702866664,1.2051685666998735,-0.04387441028506612,1.1531448319819988,-1.1892615290211819,0.0,0.7242601421275909,0.5561480032667242,,,,0.3347546205147215,1.3284274261828513,-0.11404034474541033,
73,2.0,26.0,-0.26554071916228583,0.50101831437143,-0.08383781333564336,1.5163165061021828,0.5246873026946854,-0.028315750690980548,0.0,0.42738257136560187,0.5673429619848076,,,,-0.07646654636142289,1.706467214597915,-0.23848185996827073,
74,2.0,27.0,-0.8519232767378874,-2.424231021119989,-2.661850573406677,1.076270230331418,-0.1399173429850788,-0.2218067137460141,0.0,-0.21460807259012885,-0.8853563440838016,,,,-0.34675126740482876,0.7463484717063126,0.18662739448009244,
75,2.0,28.0,0.5553948614435567,0.30600169200533545,-0.25570533067371226,0.233128974981373,-0.5983748058324343,-1.1892615290211819,-0.6535161308899218,-0.7281440757237981,-0.11514318427964185,,,,-0.40352082516443954,0.022754679597383275,-0.23848185996827073,
76,2.0,29.0,1.493606953564519,1.4761014262019028,2.064506153390218,-0.745938245033573,-0.4135729001641279,0.16517521236405303,3.9210967853395307,0.022703644047203063,-0.686807531797077,,,,-0.5137523623352508,-0.5475989537029795,4.902747840838101,
77,2.0,30.0,0.6140331172011165,0.50101831437143,-0.08383781333564336,-0.874057233068476,-1.053630366717477,1.3261209906942544,0.0,-1.045870549319995,-0.8446025480689702,,,,-0.5660463739393164,-0.5475989537029795,-0.23848185996827073,
78,2.0,31.0,-0.07007986663708389,0.17599061042793895,0.20260804889447154,0.837803399318788,-1.2365263934447217,1.7131029168043215,0.0,-1.3920199351685745,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
79,2.0,32.0,-0.26554071916228583,-0.47406479745904295,1.2051685666998735,1.950877401756693,-1.2575497526368526,0.5521571384741202,3.9210967853395307,-1.3628316264535167,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
80,2.0,33.0,-0.26554071916228583,-0.47406479745904295,0.7754997733547012,,-1.270289075900293,-0.8022796029111148,-0.6535161308899218,-1.3920199351685745,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
81,2.0,34.0,-1.2428449817882872,-1.1241202053460249,-0.37028367556575814,2.2359329389663953,-1.212416988291147,-1.1892615290211819,-0.6535161308899218,-1.335864209502874,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
82,2.0,35.0,-2.0246883918890908,-0.47406479745904295,-0.37028367556575814,,-1.270289075900293,0.3586661754190866,1.3070322617798436,-1.3920199351685745,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
83,2.0,36.0,-1.438305834313489,-1.449147909289516,-0.08383781333564336,,-1.270289075900293,0.16517521236405303,-0.6535161308899218,-1.3920199351685745,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
84,2.0,37.0,-1.2428449817882872,-1.1241202053460249,-1.5160671244862176,-1.8138918003915088,-1.266248082769736,1.519611953749288,0.6535161308899218,-1.3920199351685745,-0.8853563440838016,,,,-0.4304473080571314,-0.5475989537029795,-0.23848185996827073,
85,2.0,38.0,-1.438305834313489,0.50101831437143,0.7754997733547012,-1.1672811277209176,-1.270289075900293,-0.028315750690980548,0.0,-1.3920199351685745,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
86,2.0,39.0,0.32084183841331576,-1.449147909289516,-0.08383781333564336,-2.1999805686467244,-1.270289075900293,-1.3827524920762155,-0.6535161308899218,-1.3920199351685745,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
87,2.0,40.0,2.666372068715722,1.4761014262019028,-0.9431754000259881,,-1.270289075900293,-1.3827524920762155,-0.6535161308899218,-1.3920199351685745,-0.8853563440838016,,,,-0.6082828849819436,-0.5475989537029795,-0.23848185996827073,
88,3.0,0.0,3.3669870712845205,3.6477052260677523,1.6540524192166333,,-1.444956834589423,1.0792814669253266,1.4117097889799757,0.1696782843566107,-0.920710863966138,-0.5006722707175187,,-0.2824846303867166,-0.2557021291513326,-0.3872599908032683,-0.6701377344102452,-0.20778053225064744
89,3.0,1.0,0.4729346838761334,-0.027367563325267102,1.340793331090985,1.94392719981973,-0.930614997379391,2.3065289414129966,0.39093501848676254,-0.8261448153105769,0.6737348234725345,-0.5006722707175187,,-0.32562921554894503,-0.2557021291513326,1.4179879100233679,-0.1791587131449179,-0.20778053225064744
90,3.0,2.0,1.437618813012261,0.7076469945533366,-0.22550210953725758,-0.30368195095923844,0.33334447350187485,-0.5570484990582332,0.39093501848676254,-0.004609868541996574,-0.49364312369785596,-0.12399186984439223,,0.3701040620850062,-0.2557021291513326,2.5625415347665172,-0.6701377344102452,5.495067255089579
91,3.0,3.0,0.4729346838761334,1.4426615524319404,-0.8520202857885546,-0.538117598178579,0.9639098225389232,0.2611164839335467,-0.6298397520064507,0.6081940624413429,0.6697179788623925,0.5892293280798564,,0.21260442325816953,-0.2557021291513326,-0.3872599908032683,-0.09044388309559666,-0.20778053225064744
92,3.0,4.0,0.4729346838761334,0.7076469945533366,-0.5387611976629061,0.49832074164652096,-0.32745120436523434,1.4883639584212165,0.39093501848676254,-0.16034357664919763,-0.7030361161908505,4.13524997787894,,0.2802502883676916,-0.2557021291513326,-0.3872599908032683,2.585335348430177,-0.20778053225064744
93,3.0,5.0,1.5582043291542789,-0.027367563325267102,0.8709046989025122,-0.5279332845071889,-0.2250304373668619,-0.5570484990582332,-0.6298397520064507,-0.16845097169665196,-0.16370344855693478,0.40198714003171443,,-0.23679758111777524,-0.2557021291513326,-0.24973361478135128,-0.6701377344102452,-0.20778053225064744
94,3.0,6.0,0.35234916773411773,-1.8649039580217768,0.47933083874545157,-0.23095640145067262,-0.5983867608415319,0.2611164839335467,0.39093501848676254,-0.45402804429312377,-0.5406972823083595,-0.5006722707175187,,-0.2679212929105952,-0.2557021291513326,-0.3872599908032683,1.303936537297933,-0.20778053225064744
